LECROYWS44Xs,11541,Waveform
Segments,1,SegmentSize,100001
Segment,TrigTime,TimeSinceSegment1
#1,16-Apr-2016 11:14:11,0                 
Time,Ampl
-0.00224,0.0422916
-0.00223995,0.0444
-0.0022399,0.0456402
-0.00223985,0.044028
-0.0022398,0.0364626
-0.00223975,0.0444
-0.0022397,0.0525855
-0.00223965,0.0558101
-0.0022396,0.0595308
-0.00223955,0.05519
-0.0022395,0.0494849
-0.00223945,0.0451442
-0.0022394,0.038943
-0.00223935,0.0357184
-0.0022393,0.0338581
-0.00223925,0.0355944
-0.0022392,0.0362145
-0.00223915,0.0367106
-0.0022391,0.0408034
-0.00223905,0.0417955
-0.002239,0.0457643
-0.00223895,0.0482447
-0.0022389,0.0489889
-0.00223885,0.049857
-0.0022388,0.0493609
-0.00223875,0.0475006
-0.0022387,0.0435319
-0.00223865,0.0408034
-0.0022386,0.0290212
-0.00223855,0.0182313
-0.0022385,0.00781338
-0.00223845,0.00124019
-0.0022384,-0.00669725
-0.00223835,-0.00595312
-0.0022383,-0.00297658
-0.00223825,-0.00372071
-0.0022382,0.00148823
-0.00223815,0.0029765
-0.0022381,0.00198432
-0.00223805,0.00285248
-0.002238,0.011162
-0.00223795,0.0128983
-0.0022379,0.0140145
-0.00223785,0.0119061
-0.0022378,0.00558097
-0.00223775,0.00310052
-0.0022377,-0.00322462
-0.00223765,-0.0031006
-0.0022376,-0.00533301
-0.00223755,-0.00682128
-0.0022375,-0.00508496
-0.00223745,-0.00384474
-0.0022374,-0.00223244
-0.00223735,-0.00471289
-0.0022373,-0.0031006
-0.00223725,-0.00186038
-0.0022372,0.00372064
-0.00223715,0.00496086
-0.0022371,0.005705
-0.00223705,0.00719327
-0.002237,0.00285248
-0.00223695,-0.000744174
-0.0022369,-0.00496094
-0.00223685,-0.00396876
-0.0022368,-0.00508496
-0.00223675,-0.0019844
-0.0022367,0.000123984
-0.00223665,-0.000248084
-0.0022366,-0.00260451
-0.00223655,-0.00657323
-0.0022365,-0.00830955
-0.00223645,-0.00372071
-0.0022364,-0.00235647
-0.00223635,0.00111616
-0.0022363,0.00285248
-0.00223625,-0.000124061
-0.0022362,0.000372029
-0.00223615,-0.00520898
-0.0022361,-0.00632519
-0.00223605,-0.0069453
-0.002236,-0.00322462
-0.00223595,-0.00161233
-0.0022359,-0.00372071
-0.00223585,-0.0019844
-0.0022358,-0.00545703
-0.00223575,-0.00669725
-0.0022357,-0.00520898
-0.00223565,-0.00570507
-0.0022356,-0.00136429
-0.00223555,-0.00124026
-0.0022355,0.00161225
-0.00223545,0.000248006
-0.0022354,-0.00235647
-0.00223535,-0.0069453
-0.0022353,-0.00830955
-0.00223525,-0.00434083
-0.0022352,-0.00384474
-0.00223515,-0.00285256
-0.0022351,-0.00186038
-0.00223505,-0.00458887
-0.002235,-0.00768943
-0.00223495,-0.0111621
-0.0022349,-0.00793748
-0.00223485,-0.00347267
-0.0022348,-0.00148831
-0.00223475,0.000372029
-0.0022347,-0.000496129
-0.00223465,-0.00161233
-0.0022346,-0.00744139
-0.00223455,-0.00818552
-0.0022345,-0.00682128
-0.00223445,-0.00210842
-0.0022344,-0.00496094
-0.00223435,-0.00533301
-0.0022343,-0.00210842
-0.00223425,-0.00496094
-0.0022342,-0.00570507
-0.00223415,-0.00570507
-0.0022341,-0.00731737
-0.00223405,-0.0019844
-0.002234,-0.000496129
-0.00223395,-0.000124061
-0.0022339,-0.00334865
-0.00223385,-0.00558105
-0.0022338,-0.00632519
-0.00223375,-0.00855759
-0.0022337,-0.00496094
-0.00223365,-0.00409278
-0.0022336,-0.00396876
-0.00223355,-0.000124061
-0.0022335,-0.00372071
-0.00223345,-0.00558105
-0.0022334,-0.00793748
-0.00223335,-0.00905368
-0.0022333,-0.00905368
-0.00223325,-0.00434083
-0.0022332,-0.00359669
-0.00223315,-0.00334865
-0.0022331,-0.00347267
-0.00223305,-0.00644921
-0.002233,-0.00855759
-0.00223295,-0.00843357
-0.0022329,-0.00706932
-0.00223285,-0.00372071
-0.0022328,-0.000744174
-0.00223275,-0.00136429
-0.0022327,-0.00644921
-0.00223265,-0.00768943
-0.0022326,-0.00892966
-0.00223255,-0.00892966
-0.0022325,-0.0091777
-0.00223245,-0.00396876
-0.0022324,-0.000124061
-0.00223235,-0.00545703
-0.0022323,-0.00892966
-0.00223225,-0.00781346
-0.0022322,-0.010914
-0.00223215,-0.0111621
-0.0022321,-0.0100459
-0.00223205,-0.00458887
-0.002232,-0.00793748
-0.00223195,-0.0019844
-0.0022319,-0.0069453
-0.00223185,-0.0119062
-0.0022318,-0.0115341
-0.00223175,-0.011038
-0.0022317,-0.00731737
-0.00223165,-0.00409278
-0.0022316,-0.00483692
-0.00223155,-0.00620116
-0.0022315,-0.0101699
-0.00223145,-0.00719334
-0.0022314,-0.0133945
-0.00223135,-0.0138906
-0.0022313,-0.00855759
-0.00223125,-0.00744139
-0.0022312,-0.00272853
-0.00223115,-0.00781346
-0.0022311,-0.0102939
-0.00223105,-0.00768943
-0.002231,-0.010542
-0.00223095,-0.00620116
-0.0022309,-0.00372071
-0.00223085,-0.000620151
-0.0022308,-0.00682128
-0.00223075,-0.0080615
-0.0022307,-0.00781346
-0.00223065,-0.0137665
-0.0022306,-0.00905368
-0.00223055,-0.00868161
-0.0022305,-0.00905368
-0.00223045,-0.00620116
-0.0022304,-0.00248049
-0.00223035,-0.00756541
-0.0022303,-0.0140146
-0.00223025,-0.00768943
-0.0022302,-0.00967379
-0.00223015,-0.00855759
-0.0022301,-0.00607714
-0.00223005,-0.00272853
-0.00223,-0.00706932
-0.00222995,-0.010914
-0.0022299,-0.0114101
-0.00222985,-0.0152548
-0.0022298,-0.0138906
-0.00222975,-0.011038
-0.0022297,-0.00793748
-0.00222965,-0.00756541
-0.0022296,-0.0101699
-0.00222955,-0.00855759
-0.0022295,-0.0135185
-0.00222945,-0.0122783
-0.0022294,-0.0116582
-0.00222935,-0.00892966
-0.0022293,-0.00682128
-0.00222925,-0.0080615
-0.0022292,-0.00756541
-0.00222915,-0.0117822
-0.0022291,-0.0142626
-0.00222905,-0.0148827
-0.002229,-0.0122783
-0.00222895,-0.010666
-0.0022289,-0.00855759
-0.00222885,-0.010542
-0.0022288,-0.0100459
-0.00222875,-0.0136425
-0.0022287,-0.0150068
-0.00222865,-0.0124023
-0.0022286,-0.010542
-0.00222855,-0.00992184
-0.0022285,-0.00644921
-0.00222845,-0.00682128
-0.0022284,-0.0133945
-0.00222835,-0.0102939
-0.0022283,-0.0141386
-0.00222825,-0.0174872
-0.0022282,-0.0145107
-0.00222815,-0.00992184
-0.0022281,-0.00830955
-0.00222805,-0.00992184
-0.002228,-0.010666
-0.00222795,-0.0141386
-0.0022279,-0.0150068
-0.00222785,-0.00967379
-0.0022278,-0.0115341
-0.00222775,-0.00744139
-0.0022277,-0.00558105
-0.00222765,-0.0080615
-0.0022276,-0.0141386
-0.00222755,-0.0150068
-0.0022275,-0.0151308
-0.00222745,-0.016495
-0.0022274,-0.0128984
-0.00222735,-0.010914
-0.0022273,-0.010542
-0.00222725,-0.0132704
-0.0022272,-0.016371
-0.00222715,-0.0179833
-0.0022271,-0.0198436
-0.00222705,-0.0167431
-0.002227,-0.010914
-0.00222695,-0.0104179
-0.0022269,-0.0128984
-0.00222685,-0.00967379
-0.0022268,-0.0152548
-0.00222675,-0.0209598
-0.0022267,-0.0197196
-0.00222665,-0.0148827
-0.0022266,-0.0166191
-0.00222655,-0.0131464
-0.0022265,-0.0117822
-0.00222645,-0.0146347
-0.0022264,-0.0193476
-0.00222635,-0.0194716
-0.0022263,-0.0212079
-0.00222625,-0.0186034
-0.0022262,-0.0147587
-0.00222615,-0.0133945
-0.0022261,-0.0155029
-0.00222605,-0.0158749
-0.002226,-0.0189755
-0.00222595,-0.0238124
-0.0022259,-0.0212079
-0.00222585,-0.0177353
-0.0022258,-0.0177353
-0.00222575,-0.0158749
-0.0022257,-0.0176112
-0.00222565,-0.0181073
-0.0022256,-0.0233163
-0.00222555,-0.0244325
-0.0022255,-0.0223241
-0.00222545,-0.02158
-0.0022254,-0.0190995
-0.00222535,-0.0199677
-0.0022253,-0.0200917
-0.00222525,-0.0281531
-0.0022252,-0.0308816
-0.00222515,-0.0298895
-0.0022251,-0.0341062
-0.00222505,-0.0338582
-0.002225,-0.0336101
-0.00222495,-0.0365867
-0.0022249,-0.0441521
-0.00222485,-0.0487409
-0.0022248,-0.054818
-0.00222475,-0.0621353
-0.0022247,-0.0675923
-0.00222465,-0.071437
-0.0022246,-0.0736694
-0.00222455,-0.0830951
-0.0022245,-0.0917767
-0.00222445,-0.102319
-0.0022244,-0.113977
-0.00222435,-0.124271
-0.0022243,-0.128363
-0.00222425,-0.133076
-0.0022242,-0.14399
-0.00222415,-0.149695
-0.0022241,-0.158997
-0.00222405,-0.174004
-0.002224,-0.182065
-0.00222395,-0.188514
-0.0022239,-0.197568
-0.00222385,-0.205257
-0.0022238,-0.207242
-0.00222375,-0.218528
-0.0022237,-0.232418
-0.00222365,-0.242836
-0.0022236,-0.256603
-0.00222355,-0.267517
-0.0022235,-0.271113
-0.00222345,-0.279299
-0.0022234,-0.290957
-0.00222335,-0.300507
-0.0022233,-0.312909
-0.00222325,-0.326675
-0.0022232,-0.338954
-0.00222315,-0.346519
-0.0022231,-0.358053
-0.00222305,-0.363386
-0.002223,-0.370455
-0.00222295,-0.384842
-0.0022229,-0.399601
-0.00222285,-0.409274
-0.0022228,-0.423909
-0.00222275,-0.436559
-0.0022227,-0.441024
-0.00222265,-0.443877
-0.0022226,-0.457643
-0.00222255,-0.469425
-0.0022225,-0.480463
-0.00222245,-0.49299
-0.0022224,-0.503655
-0.00222235,-0.512833
-0.0022223,-0.520895
-0.00222225,-0.527344
-0.0022222,-0.536769
-0.00222215,-0.554753
-0.0022221,-0.567899
-0.00222205,-0.578317
-0.002222,-0.594316
-0.00222195,-0.604982
-0.0022219,-0.608827
-0.00222185,-0.620361
-0.0022218,-0.631647
-0.00222175,-0.643677
-0.0022217,-0.656947
-0.00222165,-0.668109
-0.0022216,-0.676295
-0.00222155,-0.686093
-0.0022215,-0.691674
-0.00222145,-0.696138
-0.0022214,-0.706308
-0.00222135,-0.720571
-0.0022213,-0.729624
-0.00222125,-0.742895
-0.0022212,-0.755421
-0.00222115,-0.759018
-0.0022211,-0.768319
-0.00222105,-0.779854
-0.002221,-0.790644
-0.00222095,-0.804162
-0.0022209,-0.820781
-0.00222085,-0.830455
-0.0022208,-0.841493
-0.00222075,-0.849182
-0.0022207,-0.857988
-0.00222065,-0.867413
-0.0022206,-0.880064
-0.00222055,-0.895691
-0.0022205,-0.907225
-0.00222045,-0.920743
-0.0022204,-0.929921
-0.00222035,-0.936618
-0.0022203,-0.94592
-0.00222025,-0.955966
-0.0022202,-0.969484
-0.00222015,-0.983623
-0.0022201,-0.992924
-0.00222005,-1.00619
-0.00222,-1.01624
-0.00221995,-1.02405
-0.0022199,-1.02914
-0.00221985,-1.04216
-0.0022198,-1.05642
-0.00221975,-1.06907
-0.0022197,-1.08321
-0.00221965,-1.09537
-0.0022196,-1.10678
-0.00221955,-1.11372
-0.0022195,-1.12265
-0.00221945,-1.13307
-0.0022194,-1.14634
-0.00221935,-1.16209
-0.0022193,-1.17114
-0.00221925,-1.18032
-0.0022192,-1.19136
-0.00221915,-1.19558
-0.0022191,-1.20426
-0.00221905,-1.21803
-0.002219,-1.23216
-0.00221895,-1.24196
-0.0022189,-1.25647
-0.00221885,-1.26478
-0.0022188,-1.27173
-0.00221875,-1.27979
-0.0022187,-1.28872
-0.00221865,-1.29926
-0.0022186,-1.31352
-0.00221855,-1.32518
-0.0022185,-1.3382
-0.00221845,-1.34478
-0.0022184,-1.35395
-0.00221835,-1.36164
-0.0022183,-1.37094
-0.00221825,-1.38248
-0.0022182,-1.39823
-0.00221815,-1.40877
-0.0022181,-1.42167
-0.00221805,-1.43196
-0.002218,-1.43742
-0.00221795,-1.44536
-0.0022179,-1.45838
-0.00221785,-1.46657
-0.0022178,-1.4786
-0.00221775,-1.49211
-0.0022177,-1.50551
-0.00221765,-1.51345
-0.0022176,-1.5194
-0.00221755,-1.52684
-0.0022175,-1.53862
-0.00221745,-1.55388
-0.0022174,-1.5664
-0.00221735,-1.58166
-0.0022173,-1.59357
-0.00221725,-1.60088
-0.0022172,-1.61266
-0.00221715,-1.62296
-0.0022171,-1.63524
-0.00221705,-1.64814
-0.002217,-1.66178
-0.00221695,-1.67691
-0.0022169,-1.68596
-0.00221685,-1.69303
-0.0022168,-1.69911
-0.00221675,-1.70655
-0.0022167,-1.72007
-0.00221665,-1.73197
-0.0022166,-1.74773
-0.00221655,-1.7569
-0.0022165,-1.76819
-0.00221645,-1.77675
-0.0022164,-1.78406
-0.00221635,-1.79225
-0.0022163,-1.8075
-0.00221625,-1.82065
-0.0022162,-1.83404
-0.00221615,-1.84372
-0.0022161,-1.85575
-0.00221605,-1.86183
-0.002216,-1.87014
-0.00221595,-1.88254
-0.0022159,-1.89692
-0.00221585,-1.90982
-0.0022158,-1.92222
-0.00221575,-1.93674
-0.0022157,-1.94318
-0.00221565,-1.94951
-0.0022156,-1.95956
-0.00221555,-1.96997
-0.0022155,-1.98126
-0.00221545,-1.99577
-0.0022154,-2.00743
-0.00221535,-2.01103
-0.0022153,-2.02219
-0.00221525,-2.03074
-0.0022152,-2.03657
-0.00221515,-2.04898
-0.0022151,-2.06274
-0.00221505,-2.07291
-0.002215,-2.0837
-0.00221495,-2.09697
-0.0022149,-2.10342
-0.00221485,-2.11186
-0.0022148,-2.1224
-0.00221475,-2.1343
-0.0022147,-2.14497
-0.00221465,-2.1596
-0.0022146,-2.17151
-0.00221455,-2.1797
-0.0022145,-2.18863
-0.00221445,-2.19743
-0.0022144,-2.20413
-0.00221435,-2.21765
-0.0022143,-2.22806
-0.00221425,-2.23947
-0.0022142,-2.25126
-0.00221415,-2.26242
-0.0022141,-2.26837
-0.00221405,-2.27767
-0.002214,-2.28784
-0.00221395,-2.29901
-0.0022139,-2.31302
-0.00221385,-2.32468
-0.0022138,-2.33646
-0.00221375,-2.34638
-0.0022137,-2.3563
-0.00221365,-2.36176
-0.0022136,-2.37627
-0.00221355,-2.39153
-0.0022135,-2.40318
-0.00221345,-2.4172
-0.0022134,-2.43022
-0.00221335,-2.44027
-0.0022133,-2.44982
-0.00221325,-2.45651
-0.0022132,-2.46805
-0.00221315,-2.47983
-0.0022131,-2.49248
-0.00221305,-2.50253
-0.002213,-2.51121
-0.00221295,-2.51803
-0.0022129,-2.52559
-0.00221285,-2.53576
-0.0022128,-2.54668
-0.00221275,-2.5602
-0.0022127,-2.57434
-0.00221265,-2.58451
-0.0022126,-2.59877
-0.00221255,-2.60621
-0.0022125,-2.61489
-0.00221245,-2.62444
-0.0022124,-2.64056
-0.00221235,-2.6516
-0.0022123,-2.66227
-0.00221225,-2.67244
-0.0022122,-2.68149
-0.00221215,-2.68819
-0.0022121,-2.69588
-0.00221205,-2.70381
-0.002212,-2.71498
-0.00221195,-2.72539
-0.0022119,-2.73693
-0.00221185,-2.74722
-0.0022118,-2.75504
-0.00221175,-2.76273
-0.0022117,-2.7688
-0.00221165,-2.77934
-0.0022116,-2.78939
-0.00221155,-2.80018
-0.0022115,-2.81271
-0.00221145,-2.82337
-0.0022114,-2.83168
-0.00221135,-2.83875
-0.0022113,-2.84731
-0.00221125,-2.85673
-0.0022112,-2.87
-0.00221115,-2.87993
-0.0022111,-2.89369
-0.00221105,-2.90337
-0.002211,-2.91031
-0.00221095,-2.92061
-0.0022109,-2.92792
-0.00221085,-2.93896
-0.0022108,-2.95223
-0.00221075,-2.96414
-0.0022107,-2.97456
-0.00221065,-2.98559
-0.0022106,-2.9908
-0.00221055,-2.99812
-0.0022105,-3.00643
-0.00221045,-3.01499
-0.0022104,-3.02739
-0.00221035,-3.03781
-0.0022103,-3.04847
-0.00221025,-3.05616
-0.0022102,-3.06038
-0.00221015,-3.0703
-0.0022101,-3.07861
-0.00221005,-3.08853
-0.00221,-3.09734
-0.00220995,-3.10701
-0.0022099,-3.11743
-0.00220985,-3.12462
-0.0022098,-3.12884
-0.00220975,-3.13281
-0.0022097,-3.14149
-0.00220965,-3.14769
-0.0022096,-3.15761
-0.00220955,-3.16828
-0.0022095,-3.1746
-0.00220945,-3.17671
-0.0022094,-3.18366
-0.00220935,-3.18502
-0.0022093,-3.18973
-0.00220925,-3.19383
-0.0022092,-3.19606
-0.00220915,-3.20487
-0.0022091,-3.20499
-0.00220905,-3.19953
-0.002209,-3.20139
-0.00220895,-3.20239
-0.0022089,-3.19643
-0.00220885,-3.19891
-0.0022088,-3.1973
-0.00220875,-3.19966
-0.0022087,-3.19519
-0.00220865,-3.18589
-0.0022086,-3.17783
-0.00220855,-3.1725
-0.0022085,-3.16964
-0.00220845,-3.16195
-0.0022084,-3.16009
-0.00220835,-3.15389
-0.0022083,-3.14037
-0.00220825,-3.1302
-0.0022082,-3.11483
-0.00220815,-3.1049
-0.0022081,-3.09312
-0.00220805,-3.08531
-0.002208,-3.07427
-0.00220795,-3.06174
-0.0022079,-3.04475
-0.00220785,-3.02553
-0.0022078,-3.00705
-0.00220775,-2.99006
-0.0022077,-2.9727
-0.00220765,-2.95422
-0.0022076,-2.93648
-0.00220755,-2.91713
-0.0022075,-2.89146
-0.00220745,-2.86318
-0.0022074,-2.83863
-0.00220735,-2.81606
-0.0022073,-2.79485
-0.00220725,-2.77376
-0.0022072,-2.75367
-0.00220715,-2.72601
-0.0022071,-2.69551
-0.00220705,-2.65892
-0.002207,-2.62072
-0.00220695,-2.58103
-0.0022069,-2.5437
-0.00220685,-2.506
-0.0022068,-2.46656
-0.00220675,-2.42501
-0.0022067,-2.37702
-0.00220665,-2.33311
-0.0022066,-2.2902
-0.00220655,-2.25994
-0.0022065,-2.2293
-0.00220645,-2.20115
-0.0022064,-2.18007
-0.00220635,-2.15303
-0.0022063,-2.13021
-0.00220625,-2.10863
-0.0022062,-2.08469
-0.00220615,-2.07254
-0.0022061,-2.06349
-0.00220605,-2.0527
-0.002206,-2.04439
-0.00220595,-2.03347
-0.0022059,-2.02206
-0.00220585,-2.01338
-0.0022058,-2.00941
-0.00220575,-2.00755
-0.0022057,-2.00619
-0.00220565,-2.00507
-0.0022056,-2.00358
-0.00220555,-2.00371
-0.0022055,-1.99999
-0.00220545,-1.99775
-0.0022054,-2.00148
-0.00220535,-2.00482
-0.0022053,-2.00805
-0.00220525,-2.01214
-0.0022052,-2.01537
-0.00220515,-2.01537
-0.0022051,-2.02008
-0.00220505,-2.01921
-0.002205,-2.02181
-0.00220495,-2.03347
-0.0022049,-2.03769
-0.00220485,-2.04389
-0.0022048,-2.05158
-0.00220475,-2.05543
-0.0022047,-2.05518
-0.00220465,-2.06225
-0.0022046,-2.06944
-0.00220455,-2.07849
-0.0022045,-2.08842
-0.00220445,-2.09834
-0.0022044,-2.10503
-0.00220435,-2.11124
-0.0022043,-2.11954
-0.00220425,-2.125
-0.0022042,-2.13344
-0.00220415,-2.14981
-0.0022041,-2.16122
-0.00220405,-2.1699
-0.002204,-2.18106
-0.00220395,-2.19061
-0.0022039,-2.19644
-0.00220385,-2.20611
-0.0022038,-2.21529
-0.00220375,-2.22955
-0.0022037,-2.24295
-0.00220365,-2.25473
-0.0022036,-2.26341
-0.00220355,-2.27209
-0.0022035,-2.27941
-0.00220345,-2.29466
-0.0022034,-2.30793
-0.00220335,-2.32331
-0.0022033,-2.33956
-0.00220325,-2.35382
-0.0022032,-2.36412
-0.00220315,-2.3728
-0.0022031,-2.38929
-0.00220305,-2.40033
-0.002203,-2.41521
-0.00220295,-2.43369
-0.0022029,-2.44634
-0.00220285,-2.45788
-0.0022028,-2.4709
-0.00220275,-2.48343
-0.0022027,-2.4967
-0.00220265,-2.50885
-0.0022026,-2.53018
-0.00220255,-2.54432
-0.0022025,-2.56082
-0.00220245,-2.57706
-0.0022024,-2.59083
-0.00220235,-2.60633
-0.0022023,-2.61712
-0.00220225,-2.63399
-0.0022022,-2.65297
-0.00220215,-2.66884
-0.0022021,-2.68124
-0.00220205,-2.69377
-0.002202,-2.70394
-0.00220195,-2.71659
-0.0022019,-2.72614
-0.00220185,-2.73705
-0.0022018,-2.75578
-0.00220175,-2.76682
-0.0022017,-2.77451
-0.00220165,-2.78505
-0.0022016,-2.79175
-0.00220155,-2.79596
-0.0022015,-2.80452
-0.00220145,-2.81333
-0.0022014,-2.82052
-0.00220135,-2.83007
-0.0022013,-2.83367
-0.00220125,-2.83565
-0.0022012,-2.83528
-0.00220115,-2.83974
-0.0022011,-2.84136
-0.00220105,-2.8447
-0.002201,-2.84929
-0.00220095,-2.85091
-0.0022009,-2.85115
-0.00220085,-2.84681
-0.0022008,-2.84384
-0.00220075,-2.84458
-0.0022007,-2.84136
-0.00220065,-2.84359
-0.0022006,-2.84185
-0.00220055,-2.8426
-0.0022005,-2.839
-0.00220045,-2.83453
-0.0022004,-2.82784
-0.00220035,-2.82734
-0.0022003,-2.82412
-0.00220025,-2.82164
-0.0022002,-2.82114
-0.00220015,-2.8168
-0.0022001,-2.81395
-0.00220005,-2.80861
-0.0022,-2.80241
-0.00219995,-2.79832
-0.0021999,-2.79609
-0.00219985,-2.79001
-0.0021998,-2.78815
-0.00219975,-2.78381
-0.0021997,-2.77984
-0.00219965,-2.77153
-0.0021996,-2.76533
-0.00219955,-2.76025
-0.0021995,-2.75702
-0.00219945,-2.75442
-0.0021994,-2.75156
-0.00219935,-2.7507
-0.0021993,-2.74028
-0.00219925,-2.73556
-0.0021992,-2.73246
-0.00219915,-2.72726
-0.0021991,-2.72788
-0.00219905,-2.72676
-0.002199,-2.72577
-0.00219895,-2.72143
-0.0021989,-2.71833
-0.00219885,-2.71076
-0.0021988,-2.70828
-0.00219875,-2.70791
-0.0021987,-2.70456
-0.00219865,-2.70704
-0.0021986,-2.70803
-0.00219855,-2.70518
-0.0021985,-2.69848
-0.00219845,-2.69774
-0.0021984,-2.69079
-0.00219835,-2.69067
-0.0021983,-2.6924
-0.00219825,-2.69352
-0.0021982,-2.69278
-0.00219815,-2.69154
-0.0021981,-2.68484
-0.00219805,-2.68484
-0.002198,-2.68546
-0.00219795,-2.6841
-0.0021979,-2.6903
-0.00219785,-2.69141
-0.0021978,-2.6898
-0.00219775,-2.68955
-0.0021977,-2.68844
-0.00219765,-2.68397
-0.0021976,-2.68273
-0.00219755,-2.68819
-0.0021975,-2.68794
-0.00219745,-2.68844
-0.0021974,-2.69042
-0.00219735,-2.68943
-0.0021973,-2.68695
-0.00219725,-2.68645
-0.0021972,-2.68484
-0.00219715,-2.68906
-0.0021971,-2.69141
-0.00219705,-2.69141
-0.002197,-2.69501
-0.00219695,-2.69476
-0.0021969,-2.69079
-0.00219685,-2.6893
-0.0021968,-2.69154
-0.00219675,-2.69327
-0.0021967,-2.69774
-0.00219665,-2.70022
-0.0021966,-2.69687
-0.00219655,-2.69737
-0.0021965,-2.69749
-0.00219645,-2.69588
-0.0021964,-2.69724
-0.00219635,-2.70233
-0.0021963,-2.7058
-0.00219625,-2.70803
-0.0021962,-2.70915
-0.00219615,-2.70642
-0.0021961,-2.70828
-0.00219605,-2.7094
-0.002196,-2.712
-0.00219595,-2.71597
-0.0021959,-2.7213
-0.00219585,-2.72192
-0.0021958,-2.72229
-0.00219575,-2.72143
-0.0021957,-2.71895
-0.00219565,-2.72403
-0.0021956,-2.72936
-0.00219555,-2.73234
-0.0021955,-2.73792
-0.00219545,-2.7409
-0.0021954,-2.74313
-0.00219535,-2.74139
-0.0021953,-2.74375
-0.00219525,-2.74511
-0.0021952,-2.75107
-0.00219515,-2.75665
-0.0021951,-2.75876
-0.00219505,-2.76149
-0.002195,-2.7631
-0.00219495,-2.76645
-0.0021949,-2.76657
-0.00219485,-2.76992
-0.0021948,-2.77748
-0.00219475,-2.78319
-0.0021947,-2.78877
-0.00219465,-2.79013
-0.0021946,-2.79187
-0.00219455,-2.79348
-0.0021945,-2.79348
-0.00219445,-2.79671
-0.0021944,-2.8003
-0.00219435,-2.80849
-0.0021943,-2.80812
-0.00219425,-2.81085
-0.0021942,-2.81023
-0.00219415,-2.81333
-0.0021941,-2.81395
-0.00219405,-2.81519
-0.002194,-2.82126
-0.00219395,-2.82412
-0.0021939,-2.8235
-0.00219385,-2.82622
-0.0021938,-2.82647
-0.00219375,-2.82114
-0.0021937,-2.82337
-0.00219365,-2.8266
-0.0021936,-2.82498
-0.00219355,-2.82809
-0.0021935,-2.82995
-0.00219345,-2.82647
-0.0021934,-2.82015
-0.00219335,-2.82077
-0.0021933,-2.8163
-0.00219325,-2.81816
-0.0021932,-2.82002
-0.00219315,-2.82213
-0.0021931,-2.81841
-0.00219305,-2.81841
-0.002193,-2.8101
-0.00219295,-2.80886
-0.0021929,-2.81085
-0.00219285,-2.80899
-0.0021928,-2.81233
-0.00219275,-2.80936
-0.0021927,-2.80799
-0.00219265,-2.80477
-0.0021926,-2.79944
-0.00219255,-2.79671
-0.0021925,-2.79931
-0.00219245,-2.79683
-0.0021924,-2.79844
-0.00219235,-2.79683
-0.0021923,-2.79795
-0.00219225,-2.7915
-0.0021922,-2.78889
-0.00219215,-2.79038
-0.0021921,-2.7879
-0.00219205,-2.78889
-0.002192,-2.79274
-0.00219195,-2.79162
-0.0021919,-2.78778
-0.00219185,-2.78778
-0.0021918,-2.78021
-0.00219175,-2.78046
-0.0021917,-2.78245
-0.00219165,-2.78356
-0.0021916,-2.78679
-0.00219155,-2.78629
-0.0021915,-2.78542
-0.00219145,-2.78145
-0.0021914,-2.7791
-0.00219135,-2.77835
-0.0021913,-2.78158
-0.00219125,-2.78344
-0.0021912,-2.7822
-0.00219115,-2.78245
-0.0021911,-2.78245
-0.00219105,-2.77761
-0.002191,-2.77426
-0.00219095,-2.77736
-0.0021909,-2.77686
-0.00219085,-2.77947
-0.0021908,-2.78331
-0.00219075,-2.78269
-0.0021907,-2.78269
-0.00219065,-2.77872
-0.0021906,-2.77612
-0.00219055,-2.77674
-0.0021905,-2.7781
-0.00219045,-2.78046
-0.0021904,-2.78145
-0.00219035,-2.78381
-0.0021903,-2.7786
-0.00219025,-2.77823
-0.0021902,-2.77786
-0.00219015,-2.77637
-0.0021901,-2.78294
-0.00219005,-2.78493
-0.00219,-2.78493
-0.00218995,-2.78617
-0.0021899,-2.78245
-0.00218985,-2.77897
-0.0021898,-2.78381
-0.00218975,-2.78307
-0.0021897,-2.78555
-0.00218965,-2.78815
-0.0021896,-2.79125
-0.00218955,-2.78716
-0.0021895,-2.78939
-0.00218945,-2.78369
-0.0021894,-2.78207
-0.00218935,-2.78542
-0.0021893,-2.79063
-0.00218925,-2.791
-0.0021892,-2.7946
-0.00218915,-2.78071
-0.0021891,-2.58438
-0.00218905,-1.95918
-0.002189,-0.976553
-0.00218895,0.0899163
-0.0021889,0.894202
-0.00218885,1.55202
-0.0021888,2.22496
-0.00218875,2.60671
-0.0021887,2.6237
-0.00218865,2.6237
-0.0021886,2.6237
-0.00218855,2.54792
-0.0021885,1.83504
-0.00218845,0.825246
-0.0021884,-0.215179
-0.00218835,-1.23415
-0.0021883,-2.12165
-0.00218825,-2.71671
-0.0021882,-2.81357
-0.00218815,-2.3351
-0.0021881,-1.4585
-0.00218805,-0.539002
-0.002188,0.280043
-0.00218795,0.921983
-0.0021879,1.34626
-0.00218785,1.58972
-0.0021878,1.64243
-0.00218775,1.5447
-0.0021877,1.30137
-0.00218765,0.934138
-0.0021876,0.454294
-0.00218755,-0.106287
-0.0021875,-0.709905
-0.00218745,-1.24866
-0.0021874,-1.60312
-0.00218735,-1.69154
-0.0021873,-1.48889
-0.00218725,-1.09487
-0.0021872,-0.622345
-0.00218715,-0.165694
